book_id,title,author,price,stock,category
9780618083572,The Return of the Shadow,John Ronald Reuel Tolkien;Christopher Tolkien,356000,10,Fiction
9780618111206,Once a Wolf,Stephen R. Swinburne;Jim Brandenburg,131000,14,Juvenile Nonfiction
9780618127337,Stern Men,Elizabeth Gilbert,261000,15,Fiction
9780618127368,Colter,Rick Bass,179000,8,Biography & Autobiography
9780618131709,Chimera,John Barth,142000,11,Fiction
9780618134304,Henry Adams and the Making of America,Garry Wills;Pulitzer Prize-Winning Journalist and Historian Garry Wills,301000,5,Biography & Autobiography
9780618134328,Nixon Agonistes,Garry Wills,253000,15,Biography & Autobiography
9780618153978,The Lord of the Rings,J. R. R. Tolkien,316000,8,Fiction
9780618181902,Hear the Wind Blow,Mary Downing Hahn,145000,18,Juvenile Fiction
9780618196258,Midnight is a Place,Joan Aiken,389000,12,Juvenile Fiction
9780618251452,Two of Us,Peter Smith,267000,20,Biography & Autobiography
9780618254118,Queen of Scots,John Alexander Guy,142000,17,History
9780618257768,Inventing America,Garry Wills,298000,12,History
9780618260225,The Lord of the Rings,Brian Sibley,370000,8,Performing Arts
9780618260300,"The Hobbit, Or, There and Back Again",John Ronald Reuel Tolkien,184000,11,Juvenile Fiction
9780618260584,The Lord of the Rings,John Ronald Reuel Tolkien,200000,8,Fiction
9780618339556,Fergus and the Night-Demon,Jim Murphy,102000,17,Juvenile Fiction
9780618346257,The Fellowship of the Ring,J. R. R. Tolkien,225000,5,Fiction
9780618380442,The Hermit's Story,Rick Bass,142000,8,Fiction
9780618391004,The Lord of the Rings,Chris Smith,361000,7,Literary Criticism
9780618391028,JRR Tolkien Companion & Guide,Christina Scull;Wayne G. Hammond,175000,12,Literary Criticism
9780618391103,The Maps of Tolkien's Middle-earth,Brian Sibley,115000,12,Fiction
9780618422531,Understanding the Lord of the Rings,Neil D. Isaacs;Rose A. Zimbardo,128000,16,Literary Criticism
9780618439096,Dunk,David Lubar,143000,7,Juvenile Fiction
9780618446711,The Last Shot,Darcy Frey,280000,9,Sports & Recreation
9780618446872,Dark Star Safari,Paul Theroux,233000,13,Travel
9780618471164,"Since 1500, Chapters 15-30",Richard W. Bulliet,361000,17,Science
9780618477906,Trip to the North Pole,Ellen Weiss;Robert Zemeckis;William Broyles;Chris Van Allsburg,350000,18,Fiction
9780618477944,Fun Home,Alison Bechdel,362000,9,Biography & Autobiography
9780618479030,"Natural Health, Natural Medicine",Andrew Weil,342000,19,Health & Fitness
9780618485222,The Namesake,Jhumpa Lahiri,300000,17,Fiction
9780618506910,Entre Amis,Michael Oates;Larbi Oukada,285000,17,Foreign Language Study
9780618510825,The Lord of the Rings Complete Visual Companion,Jude Fisher,137000,6,Fiction
9780618554591,Firefighters in the Dark,Dashka Slater;Nicoletta Ceccoli,313000,7,Juvenile Fiction
9780618574810,Tolkien And The Great War,John Garth,138000,13,Biography & Autobiography
9780618574957,The Two Towers,John Ronald Reuel Tolkien,366000,7,Fiction
9780618586455,The Best American Spiritual Writing 2006,Philip Zaleski,286000,19,Literary Collections
9780618611690,The Polar Express,Chris Van Allsburg,353000,17,Juvenile Fiction
9780618619078,Bury the Chains,Adam Hochschild,218000,14,History
9780618619160,The Ancestor's Tale,Richard Dawkins;Yan Wong,199000,16,Science
9780618640140,The Lord of the Rings Sketchbook,Alan Lee,225000,14,Art
9780618685509,Gossamer,Lois Lowry,100000,8,Juvenile Fiction
9780618709861,In the Lake of the Woods,Tim O'Brien,149000,5,Fiction
9780618710508,The Diezmo,Rick Bass,281000,9,Fiction
9780618710539,Three Nights in August,H. G. Bissinger;Buzz Bissinger,352000,20,Sports & Recreation
9780618711659,Extremely Loud and Incredibly Close,Jonathan Safran Foer,390000,12,Fiction
9780618711666,The Hungry Tide,Amitav Ghosh,255000,17,Fiction
9780618711673,King Leopold's Ghost,Adam Hochschild,320000,15,History
9780618773558,The Chosen,Jerome Karabel,288000,14,Education
9780618894642,Children of Húrin,John Ronald Reuel Tolkien,196000,11,Fiction
9780631163022,The Ideology of the Aesthetic,Terry Eagleton,398000,9,Literary Criticism
9780631169406,On Certainty,Ludwig Wittgenstein,345000,13,Philosophy
9780631186274,Western Philosophy,John G. Cottingham,399000,6,Philosophy
9780631231271,Philosophical Investigations,Ludwig Wittgenstein,234000,11,Philosophy
9780634041129,Michael W. Smith,Michael W. Smith,151000,9,Music
9780664226107,The Gospel According to Tolkien,Ralph C. Wood,291000,9,Literary Criticism
9780664228910,That Godless Court?,Ronald Bruce Flowers,257000,18,Religion
9780664241582,Luther and Erasmus,Ernest Gordon Rupp;Philip Saville Watson,173000,16,Religion
9780670034666,Self-made Man,Norah Vincent,181000,15,Social Science
9780670034802,Swapping Lives,Jane Green,370000,7,Fiction
9780670037605,Mayflower,Nathaniel Philbrick,313000,19,History
9780670037773,Special Topics in Calamity Physics,Marisha Pessl,275000,19,Fiction
9780670037780,Helen of Troy,Margaret George,251000,11,Fiction
9780670038381,The Mistress's Daughter,A. M. Homes,273000,18,Biography & Autobiography
9780670820559,Spycatcher,Peter Wright,231000,12,Espionage
9780670886586,Haroun and the Sea of Stories,Salman Rushdie,379000,16,Fiction
9780670910618,Matthew Flinders' Cat,Bryce Courtenay,222000,13,Alcoholics
9780670913527,Artemis Fowl,Eoin Colfer,337000,6,Children's stories
9780670915415,In the Shadow of No Towers,Art Spiegelman,233000,11,Graphic novels
9780671000745,Echo Platoon,Richard Marcinko;John Weisman,387000,12,Fiction
9780671001957,Pieces,Stephen Chbosky,356000,9,Fiction
9780671003470,The Law of Enclosures,Dale Peck,236000,6,Fiction
9780671004545,You Belong To Me,Mary Higgins Clark,352000,10,Fiction
9780671007638,Runaways,V.C. Andrews,141000,16,Fiction
9780671014919,My Gal Sunday,Mary Higgins Clark,356000,11,Fiction
9780671019099,The Tenth Man,Graham Greene,355000,18,Fiction
9780671020828,The Gun Seller,Hugh Laurie,232000,12,Fiction
9780671021009,She's Come Undone,Wally Lamb,308000,8,Fiction
9780671024185,Morgan's Run,Colleen McCullough,339000,15,Fiction
9780671024208,The October Horse,Colleen McCullough,288000,14,Fiction
9780671024239,Bag of Bones,Stephen King,137000,16,Fiction
9780671024819,Wither,J G Passarella,372000,9,Fiction
9780671025700,The Last Dance,Ed McBain,164000,20,Fiction
9780671026011,The Empty Chair,Jeffery Deaver,220000,13,Fiction
9780671027124,All Through the Night,Mary Higgins Clark,275000,17,Fiction
9780671027636,The Fuck Up,Arthur Nersesian,326000,9,Fiction
9780671035976,How to Stop Worrying and Start Living,Dale Carnegie,175000,13,Psychology
9780671036355,Present Tense,L. A. Graf,227000,17,Fiction
9780671039745,Salem's Lot,Stephen King,164000,15,Fiction
9780671039943,Ice,V. C. Andrews,283000,17,Fiction
9780671040840,The Living Blood,Tananarive Due,108000,6,Fiction
9780671041557,Diablo: Legacy of Blood,Richard A. Knaak,188000,10,Fiction
9780671042851,The Girl Who Loved Tom Gordon,Stephen King,159000,16,Fiction
9780671047641,Venice: Lion City,Garry Wills,214000,14,History
9780671417017,Confessions of an Actor,Laurence Oliver,240000,15,Performing Arts
9780671447205,The Bluest Eye,Toni Morrison,271000,10,African Americans
9780671447540,Mornings on Horseback,David McCullough,214000,16,Biography & Autobiography
9780671519162,Guilty as Charged,Scott Turow,259000,12,Fiction
9780671519186,The Night Awakens,Mary Higgins Clark,398000,5,Fiction
9780671519988,The Leader In You,Dale Carnegie,351000,6,Self-Help
9780671524098,Sharp Edges,Jayne Ann Krentz,381000,17,Fiction
9780671553029,Harvest,Tess Gerritsen,308000,15,Fiction
9780671553043,Life Support,Tess Gerritsen,385000,16,Fiction
9780671569020,Orchid,Jayne Castle,145000,8,Fiction
9780671631987,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann;Phyllis Haddox;Elaine Bruner,119000,19,Education
9780671646196,Wind Child,Nancy Harding,357000,6,Fiction
9780671662349,Anne Frank Remembered,Miep Gies;Alison Leslie Gold,311000,14,History
9780671685638,Ghost Story,Peter Straub,227000,17,Fiction
9780671704643,Cyclops,Clive Cussler,272000,6,Fiction
9780671722074,A Cast of Corbies,Josepha Sherman;Mercedes Lackey,134000,5,Fiction
9780671727796,The Color Purple,Alice Walker,248000,10,Fiction
9780671728205,Night of the Fox,Jack Higgins,332000,9,Fiction
9780671731427,Wolf's Hour,Robert McCammon,198000,15,Fiction
9780671732479,Second Ring of Power,Carlos Castaneda,361000,20,Fiction
9780671732486,Power of Silence,Carlos Castaneda,218000,13,Fiction
9780671732523,Tales of Power,Carlos Castaneda,204000,13,Fiction
9780671737764,STINGER,Robert McCammon,397000,13,Fiction
9780671741037,Swan Song,Robert McCammon,343000,15,Fiction
9780671742515,Long Dark Tea-Time of the Soul,Douglas Adams,323000,12,Fiction
9780671743055,Boy's Life,Robert McCammon,275000,19,Fiction
9780671763794,Joy Within,Joan Goldstein;Manuela Soares,346000,8,Body
9780671769918,Mystery Walk,Robert R. McCammon,331000,17,Fiction
9780671792800,Principle Centered Leadership,Stephen R. Covey,223000,9,Business & Economics
9780671795665,Star Trek: The Next Generation: Nightshade,Laurell K. Hamilton,291000,11,Fiction
9780671797867,Scar Lover,Harry Crews,257000,11,Fiction
9780671854058,Star Trek,Alan Dean Foster,394000,10,Unknown Category
9780671867423,Lincoln at Gettysburg,Garry Wills,294000,18,History
9780671876999,Forever After,Roger Zelazny,123000,8,Fiction
9780671877668,The Ship Avenged,S. M. Stirling,214000,9,Fiction
9780671877781,The Free Bards,Lackey,147000,17,Fiction
9780671878849,Berserkers,Fred Saberhagen,139000,20,Fiction
9780674002050,Seamus Heaney,Helen Hennessy Vendler,261000,12,Literary Criticism
9780674008205,This Craft of Verse,Jorge Luis Borges;Calin Andrei Mihailescu,179000,15,Literary Criticism
9780674018297,The Gardens of Emily Dickinson,Judith FARR;Louise Carter,302000,13,Architecture
9780674022577,Rebecca's Revival,Jon F Sensbach,152000,20,Biography & Autobiography
9780674022874,The Writer of Modern Life,Walter Benjamin,220000,8,Literary Criticism
9780674023857,Iron Kingdom,Christopher M. Clark;University Christopher Clark,329000,15,History
9780674215184,Doubling the Point,Professor of General Literature J M Coetzee;J. M. Coetzee,121000,16,Literary Criticism
9780674268586,Ethics and the Limits of Philosophy,Bernard Williams,291000,5,Philosophy
9780674268630,The Ethics of Authenticity,Charles Taylor,205000,19,Philosophy
9780674295032,The Fate of Reason,Frederick C. Beiser,259000,7,Philosophy
9780674618763,"New Worlds, Ancient Texts",Anthony Grafton;Nancy G. Siraisi;April Shelford,302000,14,History
9780674644847,Origins of the Modern Mind,Merlin Donald,308000,11,Medical
9780674705593,The Principles of Psychology,William James,207000,12,Psychology
9780674802803,Sex and Reason,Richard A. POSNER,298000,5,Law
9780674821064,"Sor Juana, Or, The Traps of Faith",Octavio Paz,333000,18,Literary Criticism
9780674961876,"The World, the Text, and the Critic",Edward W. Said,212000,6,Literary Criticism
9780674990333,De officiis,Marcus Tullius Cicero;Walter Miller,348000,5,Fiction
9780674990470,Metamorphoses,Ovid,307000,7,Science
9780674991842,Plato in twelve volumes,Plato,179000,15,Literary Criticism
9780674991873,History of the Peloponnesian War,Thucydides,308000,11,History
9780674992023,Hiero,Xenophon,141000,19,Electronic books
9780674992405,Epictetus,Epictetus,245000,16,Philosophy
9780674992559,"The Art of Love, and Other Poems",Ovid,126000,11,Love poetry
9780674994805,Babrius and Phaedrus,Babrius;Phaedrus;Ben Edwin Perry,159000,7,Biography & Autobiography
9780674995666,Αλκηστισ,Euripides,123000,13,Alcestis (Greek mythology)
9780674995741,Fragmenta,Plutarcus;Ευριπιδες,225000,18,Literary Criticism
9780676977110,Never Let Me Go,Kazuo Ishiguro,244000,8,Boarding school-fiction
9780679411673,Toni Morrison,Toni Morrison,160000,18,African Americans
9780679420255,If on a Winter's Night a Traveler,Italo Calvino;William Weaver,355000,5,Fiction
9780679424789,Selected Short Stories of William Faulkner,William Faulkner,315000,7,Fiction
9780679428954,The Complete Collected Poems of Maya Angelou,Maya Angelou,141000,9,Poetry
9780679431367,The Sword of Honour Trilogy,Evelyn Waugh,168000,16,Fiction
9780679431374,Gargantua and Pantagruel,François Rabelais,279000,17,Fiction
9780679446088,A fine balance,Rohinton Mistry,155000,9,Fiction
9780679451211,The Sibley Field Guide to Birds of Western North America,Unknown Author,349000,20,Nature
9780679600053,Swann's Way,Marcel Proust,399000,19,Fiction
9780679641049,"Blood Meridian, Or, The Evening Redness in the West",Cormac McCarthy,148000,18,Fiction
9780679643241,The Killer Angels,Michael Shaara,153000,10,Fiction
9780679643258,The Collected Autobiographies of Maya Angelou,Maya Angelou,383000,6,Biography & Autobiography
9780679643425,The Murders in the Rue Morgue,Edgar Allan Poe,167000,9,Fiction
9780679721031,Hiroshima,John Hersey,255000,9,History
9780679721819,Mama Day,Gloria Naylor,173000,8,Fiction
9780679722311,Where I'm Calling from,Raymond Carver,236000,10,Fiction
9780679722946,Running Dog,Don DeLillo,246000,20,Fiction
9780679722953,The Names,Don DeLillo,189000,5,Fiction
9780679723134,Invisible Man,Ralph Ellison,121000,6,African American men
9780679724698,The History of Sexuality,Michel Foucault,275000,5,Sex customs
9780679724773,"I, Claudius",Robert Graves,354000,10,Fiction
9780679725404,Aké,Wole Soyinka,137000,12,Biography & Autobiography
9780679726098,Strong Opinions,Vladimir Vladimirovich Nabokov,327000,10,Literary Collections
9780679727224,The Defense,Vladimir Vladimirovich Nabokov;Michael Scammell,287000,9,Fiction
9780679730613,Hit Men,Fredric Dannen,105000,16,Business & Economics
9780679731184,The Origin of Satan,Elaine Pagels,139000,14,Religion
9780679731375,A History of the World in 10 1/2 Chapters,Julian Barnes,136000,20,Fiction
9780679732266,Light in August,William Faulkner,277000,19,Fiction
9780679732341,Chilly Scenes of Winter,Ann Beattie,271000,6,Fiction
9780679732549,Shoot the Piano Player,David Goodis,291000,10,Fiction
9780679733768,A Midwife's Tale,Laurel Ulrich,138000,15,Biography & Autobiography
9780679734482,Success,Martin Amis,344000,6,Fiction
9780679734499,Dead Babies,Martin Amis,173000,19,Fiction
9780679734789,Hype and Glory,William Goldman,343000,8,Performing Arts
9780679734994,The Heidi Chronicles and Other Plays,Wendy Wasserstein,164000,14,Drama
9780679735250,Dispatches,Michael Herr,396000,6,History
9780679735472,Touching the Rock,John M. Hull,388000,6,Biography & Autobiography
9780679735779,American Psycho,Bret Easton Ellis,302000,10,Fiction
9780679735878,The Unconsoled,Kazuo Ishiguro,296000,11,Fiction
9780679736851,Athena,John Banville,128000,10,Fiction
9780679737117,Mortals,Norman Rush,160000,8,Fiction
9780679737315,Selected Speeches and Writings,Abraham Lincoln,398000,11,History
9780679742586,"Caramelo, Or, Puro Cuento",Sandra Cisneros,107000,8,Fiction
9780679744474,Written on the Body,Jeanette Winterson,107000,16,Fiction
9780679749844,The Comfort of Strangers,Ian McEwan,227000,9,Fiction
9780679753773,"Asa, as I Knew Him",Susanna Kaysen,188000,7,Fiction
9780679755487,The Death of Virgil,Hermann Broch,182000,5,Fiction
9780679755524,The Son Avenger,Sigrid Undset,162000,19,Fiction
9780679756767,When I was Puerto Rican,Esmeralda Santiago,259000,10,Biography & Autobiography
9780679759256,When She was Good,Philip Roth,307000,6,Fiction
9780679760238,In Pharaoh's Army,Tobias Wolff,166000,15,Biography & Autobiography
9780679761044,Snow Country,Yasunari Kawabata,125000,18,Fiction
9780679761051,Beauty and Sadness,Yasunari Kawabata,370000,15,Fiction
9780679761785,Blues for Mister Charlie,James Baldwin,131000,7,Drama
9780679762706,Art & Lies,Jeanette Winterson,106000,17,Fiction
9780679763437,The Camera My Mother Gave Me,Susanna Kaysen,201000,15,Biography & Autobiography
9780679763970,Corelli's Mandolin,Louis De Bernières,222000,16,Fiction
9780679764175,Letting Go,Philip Roth,309000,20,Fiction
9780679765844,The Simple Truth,Philip Levine,183000,7,Poetry
9780679767091,Walt Whitman's America,David S. Reynolds,174000,16,Biography & Autobiography
9780679767398,"South of the Border, West of the Sun",Haruki Murakami,350000,17,Fiction
9780679767473,The Untouchable,John Banville,244000,11,Fiction
9780679767824,Psycho Shop,Alfred Bester & Roger Zelazny,133000,9,Fiction
9780679772675,A civil action,Jonathan Harr,178000,6,Law
9780679776215,The Grotesque,Patrick McGrath,103000,18,Fiction
9780679776314,The Road to Reality,Roger Penrose,354000,14,Science
9780679776819,Birdsong,Sebastian Faulks,318000,15,Fiction
9780679781172,The Living and the Dead,Paul Hendrickson,273000,8,History
9780679781486,The Rules of Attraction,Bret Easton Ellis,168000,6,Fiction
9780679781493,Less Than Zero,Bret Easton Ellis,366000,18,Fiction
9780679783183,The Charterhouse of Parma,Stendhal,363000,9,Fiction
9780679783398,Basic Writings of Nietzsche,Friedrich Wilhelm Nietzsche,366000,7,Philosophy
9780679783480,Shalimar the Clown,Salman Rushdie,184000,19,Fiction
9780679801115,In the Hand of the Goddess,Tamora Pierce,309000,11,Juvenile Fiction
9780679832690,P.J. Funnybunny Camps Out,Marilyn Sadler,361000,5,Juvenile Fiction
9780679838869,Junie B. Jones and a Little Monkey Business,Barbara Park,372000,9,Juvenile Fiction
9780679847595,Ballet Shoes,Noel Streatfeild,246000,12,Juvenile Fiction
9780679854340,Theater Shoes,Noel Streatfeild,325000,17,Juvenile Fiction
9780679867128,Daisy-head Mayzie,Dr. Seuss,288000,16,Juvenile Fiction
9780679890522,The Trail of Tears,Joseph Bruchac;Diana Magnuson,392000,20,Juvenile Nonfiction
9780679890706,Earthquake in the Early Morning,Mary Pope Osborne,237000,19,Juvenile Fiction
9780684800707,"The Metamorphosis, in the Penal Colony and Other Stories",Franz Kafka,349000,16,Fiction
9780684801537,A Life in Letters,F. Scott Fitzgerald,214000,12,Biography & Autobiography
9780684804422,The Pat Hobby Stories,F. Scott Fitzgerald,116000,7,Fiction
9780684804521,The Garden of Eden,Ernest Hemingway,260000,9,Fiction
9780684813219,Achilles in Vietnam,Jonathan Shay,236000,7,Psychology
9780684813639,John Adams,David McCullough,263000,13,Biography & Autobiography
9780684813783,The Making of the Atomic Bomb,Richard Rhodes,273000,19,History
9780684825106,The Promise of Rest,Reynolds Price,228000,17,Fiction
9780684826356,The Reawakening,Primo Levi,391000,5,Biography & Autobiography
9780684831831,Touched With Fire,Kay Redfield Jamison,244000,10,Psychology
9780684832401,The Denial of Death,Ernest Becker,195000,20,Philosophy
9780684837932,A Calendar of Wisdom,Leo Tolstoy,126000,7,Religion
9780684839745,Good as Gold,Joseph Heller,114000,11,Fiction
9780684841212,Something Happened,Joseph Heller,227000,14,Fiction
9780684841250,God Knows,Joseph Heller,365000,15,Fiction
9780684842233,On Death and Dying,Elisabeth Kübler-Ross,108000,7,Family & Relationships
9780684842509,The Short Stories of F. Scott Fitzgerald,F. Scott Fitzgerald;Matthew Joseph Bruccoli,400000,12,Fiction
9780684843124,"Two Girls, Fat and Thin",Mary Gaitskill,261000,15,Fiction
9780684843322,The Complete Short Stories Of Ernest Hemingway,Ernest Hemingway,133000,12,Fiction
9780684844077,Soul of the Sword,Robert L. O'Connell,122000,13,Technology & Engineering
9780684845777,Unlimited Power,Tony Robbins,260000,12,Self-Help
9780684846316,The Wheel of Life,Elisabeth Kübler-Ross,296000,8,Biography & Autobiography
9780684846941,Kate Vaiden,Reynolds Price,393000,6,Fiction
9780684848150,Underworld,Don DeLillo,343000,18,Fiction
9780684848235,Ronald Reagan,Dinesh D'Souza,185000,16,Biography & Autobiography
9780684849690,The Secret Diary of Anne Boleyn,Robin Maxwell,225000,12,Fiction
9780684850276,The Fall of a Sparrow,Robert Hellenga,338000,5,Fiction
9780684852638,Shadow,Bob Woodward,192000,7,History
9780684852706,Hamlet's Dresser,Bob Smith,342000,14,Biography & Autobiography
9780684853765,Out of the Woods,Chris Offutt,368000,7,Fiction
9780684854465,Mad Cowboy,Howard F. Lyman;Glen Merzer,258000,5,Health & Fitness
9780684854670,The Noonday Demon,Andrew Solomon,295000,11,Psychology
9780684856476,The Rum Diary,Hunter S. Thompson,397000,16,Fiction
9780684859231,To Have and Have Not,Ernest Hemingway,289000,5,Fiction
9780684865522,No Heroes,Chris Offutt,328000,10,Biography & Autobiography
9780684867427,Jukebox Queen Of Malta,Nicholas Rinaldi,167000,12,Fiction
9780684867489,Yesterday I Cried,Iyanla Vanzant,371000,11,Self-Help
9780684867854,Of Time and the River,Thomas Wolfe,305000,19,Fiction
9780684868196,Picture This,Joseph Heller,303000,20,Fiction
9780684873206,Hey Rube,Hunter S. Thompson,380000,9,Literary Collections
9780684873213,Screwjack,Hunter S. Thompson,141000,10,Fiction
9780687002825,Exclusion and Embrace,Miroslav Volf,389000,15,Religion
9780688003470,The Merlin Trilogy,Mary Stewart,101000,5,Fiction
9780688039691,Leadership and the One Minute Manager,Ken Blanchard;Patricia Zigarmi;Drea Zigarmi,257000,18,Business & Economics
9780688052300,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,297000,8,Essentialism (Philosophy)
9780688085872,A Short History of World War II,James L. Stokesbury,199000,11,History
9780688090258,Worlds enough and time,Joe Haldeman;Joe W. Haldeman,329000,8,Fiction
9780688093686,The first man in Rome,Colleen McCullough,245000,13,Fiction
9780688094553,Ten Days to Self-Esteem,David D. Burns,318000,5,Self-Help
9780688095130,Korean Short History,James L. Stokesbury,259000,5,History
9780688140717,Trapped in T Mirror,Elan Golomb,227000,12,Family & Relationships
9780688143886,"Julius, the Baby of the World",Kevin Henkes,248000,19,Juvenile Fiction
9780688143923,The Twelve Dancing Princesses,Marianna Mayer,303000,20,Juvenile Fiction
9780688149895,Love Poems,Nikki Giovanni,231000,19,Poetry
9780688151324,Behind a Mask,Louisa May Alcott,329000,8,Fiction
9780688152024,NYC Ballet Workout,Peter Martins,385000,12,Health & Fitness
9780688153878,Kevin Trudeau's Mega Memory,Kevin Trudeau,254000,16,Self-Help
9780688154721,Chester's Way,Kevin Henkes,372000,6,Juvenile Fiction
9780688166250,The Purpose of Your Life,Carol Adrienne,350000,11,Body
9780688171629,Naked Pictures of Famous People,Jon Stewart,306000,11,Humor
9780688172176,Phantoms in the Brain,V. S. Ramachandran,377000,18,Medical
9780688172244,The Lost Tomb,Kent R. Weeks,150000,17,Social Science
9780689707490,Cloudy With a Chance of Meatballs,Judi Barrett,305000,16,Juvenile Fiction
9780689716041,The Bears on Hemlock Mountain,Alice Dalgliesh,245000,18,Juvenile Fiction
9780689802171,My Name Is Maria Isabel,Alma Flor Ada;Ana M. Cerro,393000,15,Juvenile Fiction
9780689822841,Hitty Her First Hundred Years,Rachel Field,218000,16,Juvenile Fiction
9780689823824,A Child's Garden of Verses,Robert Louis Stevenson,371000,20,Juvenile Fiction
9780689833762,Sad Underwear and Other Complications,Judith Viorst,389000,8,Juvenile Nonfiction
9780689834196,Salt in His Shoes,Deloris Jordan;Roslyn M. Jordan,165000,12,Juvenile Nonfiction
9780689835612,Where Is Baby's Mommy?,Karen Katz,191000,13,Juvenile Nonfiction
9780689840333,Silver on the Tree,Susan Cooper,378000,18,Juvenile Fiction
9780689845369,The Tombs of Atuan,Ursula K. Le Guin,124000,13,Fiction
9780689846175,"Sagwa, The Chinese Siamese Cat",Amy Tan,394000,16,Juvenile Fiction
9780689848827,The Storm,Cynthia Rylant,103000,17,Juvenile Fiction
9780689849121,Voting Rights Days,Ellen Weiss,286000,17,Juvenile Fiction
9780689851131,Who Wants a Cheap Rhinoceros?,Shel Silverstein,130000,18,Juvenile Fiction
9780689851902,"What a Scare, Jesse Bear",Nancy White Carlstrom,344000,19,Juvenile Fiction
9780689852237,The House of the Scorpion,Nancy Farmer,398000,13,Young Adult Fiction
9780689860072,Dragonsinger,Anne McCaffrey,257000,12,Juvenile Fiction
9780689861130,"Moo, Baa, la la La!",Sandra Boynton,281000,5,Animal sounds
9780689862465,The Octopus,Cynthia Rylant;Preston McDaniels,172000,8,Juvenile Fiction
9780689863110,The Eagle,Cynthia Rylant;Preston McDaniels,345000,11,Juvenile Fiction
9780689868016,Rash,Pete Hautman,252000,6,Juvenile Fiction
9780689869037,Invisible,Pete Hautman,362000,9,Juvenile Fiction
9780689869907,Beatrice's Goat,Page McBrier,295000,20,Juvenile Nonfiction
9780689870408,Amelia's 6th-Grade Notebook,Marissa Moss,188000,12,Juvenile Fiction
9780689873195,The Au Pairs,Melissa de la Cruz,230000,15,Juvenile Fiction
9780689874093,I Love Saturdays y domingos,Alma Flor Ada,356000,17,Juvenile Fiction
9780689876707,Star Bright,Cathy Hapka,258000,9,Juvenile Nonfiction
9780689878558,Alanna,Tamora Pierce,139000,20,Juvenile Fiction
9780689878589,The Woman Who Rides Like a Man,Tamora Pierce,213000,10,Juvenile Fiction
9780691013800,"Sounds, Feelings, Thoughts",Wisława Szymborska,146000,8,Poetry
9780691017778,The Myth of the Eternal Return,Mircea Eliade,356000,7,Social Science
9780691019628,Fear and Trembling,Soren Aabye Kierkegaard;Søren Kierkegaard,364000,7,Christianity
9780691020167,Philosophy and the Mirror of Nature,Richard Rorty,311000,17,Philosophy
9780691020686,Images and Symbols,Mircea Eliade,162000,12,Religion
9780691024714,Vladimir Nabokov,Brian Boyd,317000,12,Biography & Autobiography
9780691027494,The Rise of Christianity,Rodney Stark,194000,10,Religion
9780691037387,Making Democracy Work,Robert D. Putnam;Robert Leonardi;Raffaella Nanetti,153000,19,Political Science
9780691037790,Multiculturalism,Charles Taylor;Amy Gutmann,303000,20,Philosophy
9780691050843,The Nature of Space and Time,Stephen Hawking;Roger Penrose,371000,12,Science
9780691096100,The Essential John Nash,John Nash,343000,6,Mathematics
9780691102573,Hamlet in Purgatory,Stephen Greenblatt,230000,18,Drama
9780691102962,The Two-Mile Time Machine,Richard B. Alley,282000,7,Science
9780691119427,Shamanism,Mircea Eliade,128000,17,Body
9780691120522,Hegel's Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel;Yirmiyahu Yovel,157000,19,Philosophy
9780691122946,On Bullshit,Harry G. Frankfurt,356000,12,Philosophy
9780694524754,The Chronicles of Narnia CD Box Set,C. S. Lewis,318000,10,Juvenile Fiction
9780698112681,Sisters,Charles Higham,335000,20,Biography & Autobiography
9780698115675,The Legend of the Poinsettia,Unknown Author,209000,18,Juvenile Fiction
9780701179793,The Risk of Darkness,Susan Hill,132000,5,Detective and mystery stories
9780712645621,The Mansion on the Hill,Fred Goodman,302000,10,Music trade
9780713998788,The World is Flat,Thomas L. Friedman,222000,18,Computer science
9780713998948,America,Jon Stewart;Ben Karlin;David Javerbaum,341000,15,Democracy
9780714530031,Alfred Hitchcock and the Making of Psycho,Stephen Rebello,290000,9,Psycho (Motion picture : 1960)
9780715629949,Euripides,Pantelis Michelakis,189000,19,Drama
9780715633991,The Egyptologist,Arthur Phillips,334000,6,Americans
9780716799566,Economics: European Edition,Paul Krugman;Robin Wells;Kathryn Graddy,310000,15,Business & Economics
9780718132385,Banker,Dick Francis,111000,20,Fiction
9780718144463,Sushi for Beginners,Marian Keyes,400000,16,Business women
9780718149291,Medicus and the Disappearing Dancing Girls,Ruth Downie,357000,8,Detective and mystery stories
9780719045783,Orientalism,John MacKenzie;John MacDonald MacKenzie,356000,19,Art
9780719071157,A Farewell to Arms?,Michael Cox;Adrian Guelke;Fiona Stephen,392000,8,History
9780719566226,Maisie Dobbs,Jacqueline Winspear,182000,14,Detective and mystery stories
9780719566233,Birds of a Feather,Jacqueline Winspear,395000,17,Children of the rich
9780721601946,Robbins and Cotran Review of Pathology,Edward C. Klatt;Stanley Leonard Robbins;Vinay Kumar,375000,12,Medical
9780722533949,The Valkyries,Paulo Coelho,171000,16,Angels
9780722540404,Mutant Message from Forever,Marlo Morgan,393000,5,Aboriginal Australians
9780723247791,The Tale of The Flopsy Bunnies,Beatrix Potter,224000,16,Juvenile Nonfiction
9780727852663,The Dig,Alan Dean Foster;Sean Clark,319000,20,Interplanetary voyages
